Mouse_RFID,Group_ID,mutant,Timestamp_base1,RC,authority,hub,eigenvector_centrality,constraint,pagerank,incloseness,outcloseness,normed instrength,normed outstrength,instrength,outstrength,out persistance,in persistance,indegree,outdegree,degree,transitivity,summed cocitation,summed bibcoupling,summed common neighbors,summed insubcomponent,summed outsubcomponent,summed injaccard,summed outjaccard,summed jaccard
0007CB47A6,10,False,8,False,0.415650570850792,0.6543253672029534,0.49070080181989256,0.47901569928243576,0.0859769368783031,0.21428571428571427,0.17307692307692307,0.34285714285714286,0.47619047619047616,59.0,84.0,5.0,4.0,4,5,9,0.6,16,20,36,45,45,5.557142857142857,4.795634920634921,4.795634920634921
0007CDDBAF,10,False,8,False,0.5903378986246969,1.0,0.8349828972458787,0.48092760598331474,0.15676769156080939,0.16363636363636364,0.10465116279069768,0.780952380952381,1.0,105.0,139.0,8.0,5.0,5,6,11,0.6,21,23,44,45,45,5.772222222222222,5.122222222222222,5.122222222222222
0007CDE223,10,False,8,True,1.0,0.5470053440382183,0.9999999999999999,0.5086658084108312,0.15371321544148625,0.20454545454545456,0.20930232558139536,1.0,0.5428571428571428,128.0,91.0,5.0,5.0,5,5,10,0.6666666666666667,22,21,43,45,45,5.786111111111111,5.007936507936508,5.007936507936508
0007CDEC0B,10,False,8,True,0.48272200493137724,0.6916050398704977,0.607087541540164,0.4862617359866855,0.10730452749308851,0.21428571428571427,0.15517241379310345,0.47619047619047616,0.5047619047619047,73.0,87.0,5.0,6.0,5,5,10,0.7333333333333333,22,17,39,45,45,5.932142857142857,4.658730158730159,4.658730158730159
0007CE0327,10,False,8,False,0.3951454117470555,0.5406679634313043,0.46946819444138066,0.4620008710629937,0.08537857292464611,0.225,0.25,0.34285714285714286,0.3619047619047619,59.0,72.0,4.0,6.0,5,5,10,0.8,20,17,37,45,45,5.264285714285714,4.658730158730159,4.658730158730159
0007CA3A72,11,True,8,False,0.4634885946979804,0.32203966040137727,0.5285540218259633,0.4226328021455699,0.09514501831511556,0.5,0.42857142857142855,0.3484848484848485,0.07317073170731707,34.0,19.0,5.0,4.0,7,3,10,0.6785714285714286,30,8,38,45,45,7.155555555555556,3.321428571428571,3.321428571428571
0007CB0B74,11,False,8,False,0.2598752082340495,0.42315637438762377,0.30713179861318884,0.39833101346740635,0.06551112410766916,0.6,0.47368421052631576,0.13636363636363635,0.21951219512195122,20.0,25.0,5.0,4.0,2,4,6,0.6,8,17,25,45,45,5.133333333333333,3.7523809523809524,3.7523809523809524
0007CB0DBC,11,True,8,False,0.6098829823013375,1.0,0.7422223659044659,0.4832688637486368,0.1249774247232822,0.4090909090909091,0.34615384615384615,0.5303030303030303,0.7073170731707317,46.0,45.0,2.0,5.0,5,5,10,0.7619047619047619,22,24,46,45,45,6.905555555555555,5.19047619047619,5.19047619047619
0007CB2407,11,True,8,False,0.25408481038734293,0.6493367575883257,0.30242931275423796,0.41238037017187323,0.07932686690012372,0.5294117647058824,0.2903225806451613,0.19696969696969696,0.5365853658536586,24.0,38.0,6.0,4.0,5,7,12,0.7142857142857143,14,30,44,45,45,7.344444444444443,5.691666666666667,5.691666666666667
0007F2B3FF,11,False,8,False,0.24331845962329499,0.2813546632619723,0.2666809662517324,0.39071929044067116,0.0565134617673495,0.42857142857142855,0.6,0.12121212121212122,0.0,19.0,16.0,2.0,2.0,4,2,6,0.7,18,10,28,45,45,5.180555555555555,3.2837301587301586,3.2837301587301586
0007F2B59E,11,False,8,True,1.0,0.8909924105149291,1.0,0.4490017606152069,0.19125570067765882,0.2571428571428571,0.2903225806451613,1.0,1.0,77.0,57.0,4.0,7.0,6,7,13,0.7142857142857143,27,27,54,45,45,7.344444444444444,5.419444444444445,5.419444444444445
0007F2B8A2,11,True,8,False,0.5072586474686673,0.9364111972293225,0.5244384088999092,0.4432034116444208,0.1123536445672472,0.2903225806451613,0.47368421052631576,0.5,0.8048780487804879,44.0,49.0,4.0,3.0,6,6,12,0.8095238095238094,28,26,54,45,45,7.083333333333333,5.527777777777778,5.527777777777778
0007F2B9FC,11,False,8,False,0.1378251982027947,0.48152676988082954,0.1435368294761591,0.39746573429579685,0.040015529293180474,0.47368421052631576,0.45,0.0,0.24390243902439024,11.0,26.0,4.0,4.0,4,4,8,1.0,19,18,37,45,45,5.888888888888888,4.208333333333333,4.208333333333333
0007F2E37E,11,False,8,True,0.8188590284323872,0.8929855636476687,0.8850760359137937,0.46291689610080616,0.16168177273222858,0.3333333333333333,0.36,0.7878787878787878,0.8536585365853658,63.0,51.0,4.0,5.0,5,6,11,0.7619047619047619,25,27,52,45,45,7.000000000000001,5.516666666666667,5.516666666666667
0007F2ED4,11,False,8,False,0.31078821499448633,0.6344121810156866,0.31822498441588803,0.4296278163117389,0.07321945691614486,0.42857142857142855,0.47368421052631576,0.22727272727272727,0.5365853658536586,26.0,38.0,6.0,4.0,5,5,10,0.6666666666666667,25,21,46,45,45,5.836111111111111,4.713492063492064,4.713492063492064
0007CB0A48,12,False,8,True,1.0,0.516649275824598,0.8259165266026834,0.4407508722847671,0.12013930980614769,0.4090909090909091,0.34615384615384615,0.6111111111111112,0.496,72.0,77.0,5.0,4.0,5,8,13,0.8571428571428571,23,37,60,45,45,8.166666666666666,6.2,6.2
0007CB0AD4,12,False,8,False,0.7701664433075219,0.2854182286944328,0.6514234301241152,0.43794661084328496,0.11633388202733541,0.2647058823529412,0.2647058823529412,0.5222222222222223,0.216,64.0,42.0,4.0,5.0,8,5,13,0.7777777777777778,37,23,60,45,45,8.4,5.208333333333333,5.208333333333333
0007CB2ED2,12,False,8,True,0.8474189063152894,1.0,1.0,0.5368521755767703,0.1934003418673445,0.24324324324324326,0.391304347826087,1.0,1.0,107.0,140.0,8.0,7.0,8,8,16,0.7777777777777778,36,34,70,45,45,8.4,6.188888888888889,6.188888888888889
0007CB321B,12,False,8,False,0.16050932273067448,0.16423123469518366,0.15185430387928767,0.40766786069137945,0.046531998674517336,0.391304347826087,0.42857142857142855,0.0,0.104,17.0,28.0,3.0,4.0,4,6,10,0.8095238095238094,20,30,50,45,45,7.149999999999999,5.5436507936507935,5.5436507936507935
0007CB39C9,12,False,8,False,0.2889858687329136,0.08280717617102204,0.2754714789179754,0.40364203103115553,0.07095982635289869,0.36,0.391304347826087,0.17777777777777778,0.0,33.0,15.0,5.0,6.0,5,3,8,0.9,24,14,38,45,45,5.705555555555556,3.7563492063492063,3.7563492063492063
0007CB464C,12,True,8,False,0.844037369895899,0.542550592298203,0.7499956223887708,0.4280549253804017,0.11823100649742828,0.45,0.3103448275862069,0.5666666666666667,0.528,68.0,81.0,6.0,5.0,5,5,10,0.9047619047619048,27,23,50,45,45,7.533333333333332,4.825396825396826,4.825396825396826
0007F2B770,12,False,8,False,0.36526726493397843,0.1849905779832296,0.40223483164969415,0.3815856599712925,0.08853820338411385,0.2903225806451613,0.5294117647058824,0.3111111111111111,0.128,45.0,31.0,4.0,7.0,5,5,10,0.9047619047619048,23,26,49,45,45,7.566666666666666,5.339682539682539,5.339682539682539
0007F2B957,12,True,8,False,0.666616315315142,0.31793452197903194,0.5290812747205549,0.3974714503678997,0.08571072002708575,0.375,0.3103448275862069,0.3111111111111111,0.272,45.0,49.0,2.0,4.0,5,5,10,0.7857142857142857,25,26,51,45,45,7.78888888888889,5.2063492063492065,5.2063492063492065
0007F2BA9B,12,False,8,False,0.45595259441540853,0.2349072572704863,0.4507400127980992,0.42965789306241287,0.09908217541278609,0.32142857142857145,0.3,0.35555555555555557,0.192,49.0,39.0,5.0,4.0,5,5,10,0.9047619047619048,26,26,52,45,45,7.566666666666666,5.292063492063492,5.292063492063492
0007F2CA05,12,False,8,False,0.2426881840544383,0.13502260540872307,0.2384753128300222,0.40665726178073486,0.0610725359503424,0.47368421052631576,0.2903225806451613,0.08888888888888889,0.064,25.0,23.0,7.0,3.0,5,5,10,0.7619047619047619,27,25,52,45,45,6.955555555555555,5.086904761904762,5.086904761904762
0007CA3B1C,13,False,8,False,0.6343969071041584,0.21979514228433733,0.6508138626073504,0.6688377382795219,0.09776845676936137,0.20512820512820512,0.36,0.5263157894736842,0.35,11.0,7.0,2.0,1.0,3,3,6,1.0,13,11,24,40,45,4.071428571428571,3.780952380952381,3.780952380952381
0007CB1E1F,13,False,8,False,0.16392936488061335,0.6313434086955834,0.3068051916645673,0.42033575986150973,0.08723305517123606,0.5333333333333333,0.2903225806451613,0.21052631578947367,0.7,5.0,14.0,7.0,5.0,4,5,9,0.4,12,12,24,40,45,4.9186507936507935,3.8968253968253963,3.8968253968253963
0007CB2183,13,True,8,False,0.1846108165969529,0.03274153057631831,0.5138698148202958,0.4631430616419041,0.12919403013490602,0.2857142857142857,0.2727272727272727,0.3157894736842105,0.1,7.0,2.0,5.0,7.0,3,2,5,0.5,11,4,15,40,45,4.244047619047619,2.460714285714286,2.460714285714286
0007CB2277,13,True,8,False,0.4059207121766486,0.05658410314135578,0.41895817729209167,0.38465132603205027,0.10971062291469648,0.32,0.2727272727272727,0.3157894736842105,0.25,7.0,5.0,3.0,4.0,3,3,6,0.3333333333333333,9,7,16,40,45,3.964285714285714,3.0936507936507933,3.0936507936507933
0007CB3D9B,13,False,8,False,0.0483955875229827,0.030065198363233826,0.03467656643773956,0.5376745563780528,0.02438506757218619,0.4,0.20930232558139536,0.0,0.2,1.0,4.0,5.0,3.0,1,2,3,0.3333333333333333,4,5,9,40,45,3.4555555555555557,2.4218253968253967,2.4218253968253967
0007CB3F5E,13,False,8,False,0.00894674232083088,6.095969476400797e-19,0.055191242030344825,0.5555555555555556,0.04810323455046725,0.3,,0.10526315789473684,0.0,3.0,0.0,4.0,6.0,2,0,2,0.0,3,0,3,45,5,2.376190476190476,1.5833333333333333,1.5833333333333333
0007CB6BC3,13,False,8,False,0.19142004198488108,1.0,0.6448259665916047,0.47357440089999897,0.1477752935281103,0.42105263157894735,0.2903225806451613,0.5263157894736842,1.0,11.0,20.0,4.0,5.0,5,5,10,0.4666666666666667,14,13,27,40,45,4.94642857142857,4.2559523809523805,4.2559523809523805
0007F2945F,13,False,8,False,1.0,0.11929170642866767,1.0,0.36331774401689193,0.19572676499638458,0.2222222222222222,0.5294117647058824,1.0,0.4,20.0,8.0,2.0,3.0,5,6,11,0.4666666666666667,12,13,25,40,45,4.880952380952381,4.0813492063492065,4.0813492063492065
0007F2B8A6,13,True,8,False,0.030485202433682378,0.3997247600609213,0.20942844217393008,0.5614899526300114,0.1202187306449961,0.3333333333333333,0.21951219512195122,0.21052631578947367,0.35,5.0,7.0,5.0,4.0,3,2,5,0.5,7,7,14,40,45,4.070238095238095,3.0999999999999996,3.0999999999999996
0007F2E455,13,True,8,False,0.009144297920465371,0.08188689919807819,0.11302470551297507,0.9178518186917597,0.03988474371765558,0.18604651162790697,0.36,0.0,0.2,1.0,4.0,6.0,5.0,1,2,3,1.0,5,6,11,40,45,2.8896825396825396,2.545238095238095,2.545238095238095
0007CB0CDD,14,False,8,False,0.19629085135984511,0.18878818856180934,0.6832757109185729,0.45300880170122343,0.15596429871404513,0.2727272727272727,0.5625,0.5357142857142857,0.16,17.0,9.0,3.0,6.0,4,5,9,0.7333333333333333,15,20,35,45,45,6.039285714285715,4.97420634920635,4.97420634920635
0007CB0F67,14,False,8,False,0.1475383622947683,0.11776307853102667,0.32885107816147774,0.5197230065648405,0.06616992207971503,0.28125,0.5294117647058824,0.2857142857142857,0.0,10.0,5.0,5.0,6.0,3,3,6,0.6,10,13,23,45,45,5.133333333333333,3.821428571428571,3.821428571428571
0007CB48B4,14,False,8,False,0.2775325672400732,0.2121698685892913,0.7300096536883799,0.35965045093614684,0.1778050713647286,0.3,0.6,0.6071428571428571,0.36,19.0,14.0,3.0,7.0,7,5,12,0.5714285714285714,22,14,36,45,45,6.444444444444445,4.436507936507937,4.436507936507937
0007CB6DFA,14,True,8,False,0.28187213550991264,0.26220792568205586,0.3740504611632345,0.4610007007479544,0.08468364835747225,0.3103448275862069,0.5,0.4642857142857143,0.16,15.0,9.0,4.0,5.0,4,4,8,0.7333333333333333,13,15,28,45,45,6.039285714285715,4.325793650793651,4.325793650793651
0007F29741,14,False,8,False,0.02069462919480837,0.17548320113865598,0.04391168981819355,0.5154679122857362,0.029357408286807128,0.3103448275862069,0.5294117647058824,0.0,0.28,2.0,12.0,8.0,6.0,2,4,6,1.0,7,15,22,45,45,4.8317460317460315,4.001984126984127,4.001984126984127
0007F2B88A,14,False,8,False,0.05273783277987836,0.39676466321549464,0.11492174746078601,0.4461530174670202,0.03481771288929962,0.5,0.125,0.07142857142857142,0.16,4.0,9.0,8.0,6.0,2,2,4,0.3333333333333333,6,6,12,45,45,3.46468253968254,2.720238095238095,2.720238095238095
0007F2C687,14,False,8,False,0.13236525751700887,0.24751404615938882,0.2548072805837204,0.5491186333665388,0.05194933838810658,0.4090909090909091,0.19148936170212766,0.17857142857142858,0.24,7.0,11.0,5.0,2.0,3,3,6,0.6666666666666666,9,7,16,45,45,4.315873015873016,3.0615079365079363,3.0615079365079363
0007F2EEFA,14,False,8,False,0.12747114239441912,0.13985716089472294,0.32816750884657614,0.3785588256770767,0.08229951741850196,0.34615384615384615,0.45,0.2857142857142857,0.24,10.0,11.0,4.0,5.0,4,5,9,0.4666666666666667,13,14,27,45,45,5.2253968253968255,3.977777777777778,3.977777777777778
0007F2F26A,14,False,8,False,1.0,0.38973041411302,1.0,0.3813862600434887,0.19163543331589714,0.4090909090909091,0.36,1.0,1.0,30.0,30.0,6.0,4.0,5,5,10,0.5238095238095238,12,17,29,45,45,5.763888888888889,4.582936507936509,4.582936507936509
0007F2F283,14,True,8,False,0.24685397456550254,1.0,0.7782236726833939,0.46766377197020464,0.12531764918542657,0.32142857142857145,0.4090909090909091,0.4642857142857143,0.56,15.0,19.0,7.0,6.0,5,3,8,0.8,17,13,30,45,45,5.472222222222222,4.323809523809523,4.323809523809523
0007CA3A72,15,True,8,False,0.22132999329433256,0.4196905040337245,0.23924434923380675,0.40869695989352844,0.0537700983225422,0.18,0.125,0.009009009009009009,0.21256038647342995,62.0,123.0,4.0,4.0,1,5,6,0.6,4,18,22,45,45,4.894444444444445,3.6869047619047626,3.6869047619047626
0007CB0B74,15,False,8,False,0.360496693494592,0.5794046436898053,0.35798197150631056,0.44427730341063243,0.06818626524645625,0.13636363636363635,0.1,0.12612612612612611,0.3961352657004831,88.0,161.0,8.0,6.0,3,6,9,0.5714285714285714,12,26,38,45,45,6.08611111111111,5.123809523809523,5.123809523809523
0007CB0DBC,15,True,8,True,1.0,1.0,1.0,0.5163326259987762,0.183516109671152,0.0989010989010989,0.0891089108910891,1.0,1.0,282.0,286.0,7.0,6.0,8,7,15,0.6071428571428571,28,29,57,45,45,6.722222222222222,6.1083333333333325,6.1083333333333325
0007CB2407,15,True,8,False,0.7557730527086275,0.3186495145088917,0.6448721234649056,0.3967887345027709,0.09748063394319993,0.14516129032258066,0.17647058823529413,0.47297297297297297,0.06280193236714976,165.0,92.0,7.0,2.0,6,5,11,0.6666666666666667,24,20,44,45,45,5.777777777777777,4.9222222222222225,4.9222222222222225
0007F2B3FF,15,False,8,False,0.20459154212035138,0.4797667747046359,0.22209469916883834,0.4460818608867352,0.05352255411591216,0.2,0.1111111111111111,0.0,0.22705314009661837,60.0,126.0,3.0,4.0,4,4,8,0.6,17,22,39,45,45,5.861111111111111,5.176984126984126,5.176984126984126
0007F2B59E,15,False,8,False,0.8037881667125301,0.35117973150164866,0.6823857446614731,0.46676137805212575,0.10966783730704956,0.1323529411764706,0.15517241379310345,0.5765765765765766,0.12077294685990338,188.0,104.0,1.0,4.0,6,3,9,0.6,23,15,38,45,45,5.575,4.502380952380952,4.502380952380952
0007F2B8A2,15,True,8,False,0.2884842749697192,0.2972285445857016,0.26419241932249593,0.4437973951966124,0.05076344670266072,0.12,0.19148936170212766,0.02252252252252252,0.0,65.0,79.0,3.0,7.0,4,3,7,0.6,19,17,36,45,45,5.147222222222222,4.315476190476191,4.315476190476191
0007F2B9FC,15,False,8,False,0.8145444045781726,0.42210411351095795,0.7130805328285003,0.5315840284055919,0.11132432003189463,0.14516129032258066,0.1111111111111111,0.5630630630630631,0.2318840579710145,185.0,127.0,7.0,2.0,6,5,11,0.6,23,20,43,45,45,5.55,4.790079365079365,4.790079365079365
0007F2E37E,15,False,8,True,0.7335810315617696,0.5349034306892197,0.7001369012932108,0.518679505232578,0.10331925213869705,0.12,0.16363636363636364,0.42342342342342343,0.2463768115942029,154.0,130.0,6.0,7.0,5,5,10,0.8,23,23,46,45,45,5.426587301587301,5.184126984126984,5.184126984126984
0007F2E3D4,15,False,8,True,0.9491232559557575,0.9375041919523348,0.9624331128322589,0.5163322444093652,0.16844948252043543,0.06474820143884892,0.09278350515463918,0.8603603603603603,0.9323671497584541,251.0,272.0,4.0,8.0,5,5,10,0.6666666666666667,23,26,49,45,45,5.946031746031746,5.751587301587302,5.751587301587302
0007CA3B1C,16,False,8,False,5.703694720671311e-17,1.0,0.6299605249474366,0.5555555555555556,0.10208639665512671,0.6666666666666666,0.4,0.5,1.0,1.0,3.0,7.0,3.0,1,2,3,0.3333333333333333,1,1,2,8,15,3.083333333333333,2.033333333333333,2.033333333333333
0007CB1E1F,16,False,8,False,0.6180339887498949,1.7824046002097854e-18,0.9999999999999997,0.5,0.22190196749475724,0.5,,1.0,0.0,2.0,0.0,3.0,1.0,2,0,2,0.0,1,0,1,28,1,2.5999999999999996,1.8333333333333333,1.8333333333333333
0007CB2183,16,True,8,False,0.0,0.0,-0.0,,0.045451902331616605,,,0.0,0.0,0.0,0.0,1.0,3.0,0,0,0,,0,0,0,2,2,1.0,1.0,1.0
0007CB2277,16,True,8,False,1.0,0.0,1.0,0.9486419753086419,0.10330086043618841,0.4,0.5,1.0,0.3333333333333333,2.0,1.0,2.0,2.0,1,1,2,1.0,1,0,1,8,15,2.8666666666666667,1.5,1.5
0007CB3D9B,16,False,8,False,1.4259236801678286e-17,0.0,0.0,0.5,0.0840860193134907,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,1.0,3.0,1,1,2,0.0,0,1,1,13,11,2.4333333333333336,1.9166666666666665,1.9166666666666665
0007CB3F5E,16,False,8,False,1.4259236801678283e-17,1.7111084162013938e-16,0.7937005259840993,0.46864197530864193,0.13325763370237675,0.5,0.5714285714285714,0.5,0.6666666666666666,1.0,2.0,1.0,1.0,1,2,3,0.3333333333333333,0,1,1,8,15,3.25,1.95,1.95
0007CB6BC3,16,False,8,False,0.0,0.2360679774997897,0.6299605249474365,0.3333333333333333,0.17355951307159379,0.5,1.0,1.0,0.3333333333333333,2.0,1.0,2.0,2.0,2,1,3,0.0,1,1,2,27,7,2.8333333333333335,2.333333333333333,2.333333333333333
0007F2945F,16,False,8,False,0.0,0.0,2.4073370522800616e-18,,0.045451902331616605,,,0.0,0.0,0.0,0.0,1.0,2.0,0,0,0,,0,0,0,7,7,1.0,1.0,1.0
0007F2B8A6,16,True,8,False,0.0,0.0,8.024456840933538e-19,,0.045451902331616605,,,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,,0,0,0,8,8,1.0,1.0,1.0
0007F2E455,16,True,8,False,0.0,0.0,8.024456840933539e-19,1.0,0.045451902331616605,,0.5,0.0,0.3333333333333333,0.0,1.0,1.0,2.0,0,1,1,,0,0,0,9,20,1.8666666666666667,1.3333333333333333,1.3333333333333333
0007CB0CDD,17,False,8,False,0.2847775306663963,0.5535717822548349,0.3015488715017619,0.42706641302819676,0.06528461691274838,0.47368421052631576,0.4090909090909091,0.1111111111111111,0.42105263157894735,11.0,19.0,4.0,7.0,4,7,11,0.8214285714285714,17,37,54,45,45,7.977777777777778,6.388888888888888,6.388888888888888
0007CB0F67,17,False,8,False,1.0,0.4771808499198575,1.0,0.408103349681744,0.16002074015310624,0.47368421052631576,0.4090909090909091,1.0,0.5789473684210527,35.0,22.0,3.0,2.0,8,6,14,0.7857142857142857,36,27,63,45,45,7.800000000000001,5.7404761904761905,5.7404761904761905
0007CB48B4,17,False,8,False,0.413106839223313,1.0,0.5981679679683489,0.38024210080500254,0.1158445295789584,0.47368421052631576,0.45,0.48148148148148145,1.0,21.0,30.0,3.0,4.0,8,6,14,0.8055555555555556,35,25,60,45,45,8.6,5.325,5.325
0007CB6DFA,17,True,8,False,0.2464270134725157,0.48402735042353057,0.3488379413723003,0.42182619669490307,0.05285952470927716,0.1875,0.5,0.0,0.21052631578947367,8.0,15.0,6.0,3.0,2,6,8,0.8571428571428572,10,30,40,45,45,7.366666666666667,5.208333333333334,5.208333333333334
0007F29741,17,False,8,False,0.16187812591610382,0.47174521840112305,0.25142121214457064,0.37443684646160635,0.05819541316990763,0.47368421052631576,0.34615384615384615,0.037037037037037035,0.2631578947368421,9.0,16.0,4.0,4.0,6,5,11,0.8095238095238094,28,26,54,45,45,7.166666666666666,5.500396825396825,5.500396825396825
0007F2B88A,17,False,8,False,0.3700460155126519,0.7102760960641913,0.6593552189174571,0.44179922774768304,0.1089825044380305,0.5294117647058824,0.2727272727272727,0.37037037037037035,0.42105263157894735,18.0,19.0,6.0,3.0,6,5,11,0.8214285714285714,29,26,55,45,45,7.988888888888888,5.436507936507936,5.436507936507936
0007F2C687,17,False,8,False,0.49039792735213317,0.362075820006437,0.6508574099308776,0.4240919179277801,0.10146159488258122,0.32142857142857145,0.5625,0.4444444444444444,0.21052631578947367,20.0,15.0,6.0,5.0,6,5,11,0.8571428571428571,29,28,57,45,45,8.177777777777779,5.81547619047619,5.81547619047619
